ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG            PRESSURE      GPRESSURE         VOLUME       PRESSAVG      GPRESSAVG
ENERGY:    3692       239.6701       149.1052         0.0000         0.0000          -6046.6741       783.9454         0.0000         0.0000         0.0000          -4873.9534         0.0000     -4873.9534     -4873.9534         0.0000           1246.3496      1961.9531     23823.1240      1246.3496      1961.9531
ENERGY:    3693       239.5350       149.1517         0.0000         0.0000          -6046.1446       783.1111         0.0000         0.0000         0.0000          -4874.3468         0.0000     -4874.3468     -4874.3468         0.0000           1237.5741      1953.1739     23823.1240      1237.5741      1953.1739
ENERGY:    3694       239.4750       149.1752         0.0000         0.0000          -6045.8790       782.7586         0.0000         0.0000         0.0000          -4874.4703         0.0000     -4874.4703     -4874.4703         0.0000           1233.8709      1949.5663     23823.1240      1233.8709      1949.5663
ENERGY:    3695       239.4469       149.1869         0.0000         0.0000          -6045.7464       782.5978         0.0000         0.0000         0.0000          -4874.5149         0.0000     -4874.5149     -4874.5149         0.0000           1232.1861      1947.9546     23823.1240      1232.1861      1947.9546
ENERGY:    3696       239.4334       149.1926         0.0000         0.0000          -6045.6805       782.5215         0.0000         0.0000         0.0000          -4874.5330         0.0000     -4874.5330     -4874.5330         0.0000           1231.3868      1947.1976     23823.1240      1231.3868      1947.1976
ENERGY:    3697       239.4268       149.1955         0.0000         0.0000          -6045.6477       782.4846         0.0000         0.0000         0.0000          -4874.5408         0.0000     -4874.5408     -4874.5408         0.0000           1231.0057      1946.8392     23823.1240      1231.0057      1946.8392
ENERGY:    3698       239.4236       149.1969         0.0000         0.0000          -6045.6318       782.4666         0.0000         0.0000         0.0000          -4874.5447         0.0000     -4874.5447     -4874.5447         0.0000           1230.8138      1946.6586     23823.1240      1230.8138      1946.6586
ENERGY:    3699       239.4220       149.1976         0.0000         0.0000          -6045.6239       782.4578         0.0000         0.0000         0.0000          -4874.5465         0.0000     -4874.5465     -4874.5465         0.0000           1230.7215      1946.5721     23823.1240      1230.7215      1946.5721
ENERGY:    3700       239.4213       149.1979         0.0000         0.0000          -6045.6200       782.4534         0.0000         0.0000         0.0000          -4874.5473         0.0000     -4874.5473     -4874.5473         0.0000           1230.6762      1946.5296     23823.1240      1230.6762      1946.5296
ENERGY:    3701       239.4209       149.1981         0.0000         0.0000          -6045.6179       782.4513         0.0000         0.0000         0.0000          -4874.5476         0.0000     -4874.5476     -4874.5476         0.0000           1230.6562      1946.5110     23823.1240      1230.6562      1946.5110
ENERGY:    3702       239.4207       149.1982         0.0000         0.0000          -6045.6170       782.4502         0.0000         0.0000         0.0000          -4874.5478         0.0000     -4874.5478     -4874.5478         0.0000           1230.6451      1946.5008     23823.1240      1230.6451      1946.5008
ENERGY:    3703       239.6703       149.1051         0.0000         0.0000          -6046.6749       783.9467         0.0000         0.0000         0.0000          -4873.9528         0.0000     -4873.9528     -4873.9528         0.0000           1246.3635      1961.9669     23823.1240      1246.3635      1961.9669
ENERGY:    3704       239.5344       149.1520         0.0000         0.0000          -6046.1419       783.1073         0.0000         0.0000         0.0000          -4874.3483         0.0000     -4874.3483     -4874.3483         0.0000           1237.5343      1953.1347     23823.1240      1237.5343      1953.1347
ENERGY:    3705       239.4745       149.1754         0.0000         0.0000          -6045.8769       782.7559         0.0000         0.0000         0.0000          -4874.4711         0.0000     -4874.4711     -4874.4711         0.0000           1233.8429      1949.5393     23823.1240      1233.8429      1949.5393
ENERGY:    3706       239.4467       149.1870         0.0000         0.0000          -6045.7453       782.5965         0.0000         0.0000         0.0000          -4874.5152         0.0000     -4874.5152     -4874.5152         0.0000           1232.1726      1947.9417     23823.1240      1232.1726      1947.9417
ENERGY:    3707       239.4333       149.1927         0.0000         0.0000          -6045.6803       782.5212         0.0000         0.0000         0.0000          -4874.5331         0.0000     -4874.5331     -4874.5331         0.0000           1231.3832      1947.1942     23823.1240      1231.3832      1947.1942
ENERGY:    3708       239.4269       149.1955         0.0000         0.0000          -6045.6479       782.4849         0.0000         0.0000         0.0000          -4874.5407         0.0000     -4874.5407     -4874.5407         0.0000           1231.0084      1946.8417     23823.1240      1231.0084      1946.8417
ENERGY:    3709       239.4237       149.1969         0.0000         0.0000          -6045.6323       782.4672         0.0000         0.0000         0.0000          -4874.5446         0.0000     -4874.5446     -4874.5446         0.0000           1230.8200      1946.6644     23823.1240      1230.8200      1946.6644
ENERGY:    3710       239.4222       149.1975         0.0000         0.0000          -6045.6246       782.4585         0.0000         0.0000         0.0000          -4874.5463         0.0000     -4874.5463     -4874.5463         0.0000           1230.7298      1946.5799     23823.1240      1230.7298      1946.5799
ENERGY:    3711       239.4214       149.1979         0.0000         0.0000          -6045.6208       782.4543         0.0000         0.0000         0.0000          -4874.5471         0.0000     -4874.5471     -4874.5471         0.0000           1230.6855      1946.5384     23823.1240      1230.6855      1946.5384
ENERGY:    3712       239.4210       149.1980         0.0000         0.0000          -6045.6187       782.4522         0.0000         0.0000         0.0000          -4874.5474         0.0000     -4874.5474     -4874.5474         0.0000           1230.6662      1946.5205     23823.1240      1230.6662      1946.5205
ENERGY:    3713       239.4209       149.1981         0.0000         0.0000          -6045.6179       782.4512         0.0000         0.0000         0.0000          -4874.5477         0.0000     -4874.5477     -4874.5477         0.0000           1230.6555      1946.5104     23823.1240      1230.6555      1946.5104
ENERGY:    3714       239.5327       149.1551         0.0000         0.0000          -6046.5676       783.9491         0.0000         0.0000         0.0000          -4873.9307         0.0000     -4873.9307     -4873.9307         0.0000           1244.9961      1962.4196     23823.1240      1244.9961      1962.4196
ENERGY:    3715       239.4704       149.1768         0.0000         0.0000          -6046.0897       783.1028         0.0000         0.0000         0.0000          -4874.3397         0.0000     -4874.3397     -4874.3397         0.0000           1236.8070      1953.2887     23823.1240      1236.8070      1953.2887
ENERGY:    3716       239.4440       149.1876         0.0000         0.0000          -6045.8511       782.7524         0.0000         0.0000         0.0000          -4874.4670         0.0000     -4874.4670     -4874.4670         0.0000           1233.4738      1949.5998     23823.1240      1233.4738      1949.5998
ENERGY:    3717       239.4319       149.1930         0.0000         0.0000          -6045.7325       782.5945         0.0000         0.0000         0.0000          -4874.5131         0.0000     -4874.5131     -4874.5131         0.0000           1231.9910      1947.9699     23823.1240      1231.9910      1947.9699
ENERGY:    3718       239.4262       149.1956         0.0000         0.0000          -6045.6742       782.5204         0.0000         0.0000         0.0000          -4874.5320         0.0000     -4874.5320     -4874.5320         0.0000           1231.2956      1947.2091     23823.1240      1231.2956      1947.2091
ENERGY:    3719       239.4235       149.1969         0.0000         0.0000          -6045.6453       782.4848         0.0000         0.0000         0.0000          -4874.5401         0.0000     -4874.5401     -4874.5401         0.0000           1230.9690      1946.8522     23823.1240      1230.9690      1946.8522
ENERGY:    3720       239.4221       149.1975         0.0000         0.0000          -6045.6314       782.4676         0.0000         0.0000         0.0000          -4874.5442         0.0000     -4874.5442     -4874.5442         0.0000           1230.8052      1946.6738     23823.1240      1230.8052      1946.6738
ENERGY:    3721       239.4215       149.1978         0.0000         0.0000          -6045.6245       782.4592         0.0000         0.0000         0.0000          -4874.5460         0.0000     -4874.5460     -4874.5460         0.0000           1230.7274      1946.5890     23823.1240      1230.7274      1946.5890
ENERGY:    3722       239.4212       149.1980         0.0000         0.0000          -6045.6212       782.4551         0.0000         0.0000         0.0000          -4874.5469         0.0000     -4874.5469     -4874.5469         0.0000           1230.6894      1946.5476     23823.1240      1230.6894      1946.5476
ENERGY:    3723       239.4210       149.1980         0.0000         0.0000          -6045.6195       782.4531         0.0000         0.0000         0.0000          -4874.5473         0.0000     -4874.5473     -4874.5473         0.0000           1230.6709      1946.5275     23823.1240      1230.6709      1946.5275
ENERGY:    3724       239.4209       149.1981         0.0000         0.0000          -6045.6186       782.4522         0.0000         0.0000         0.0000          -4874.5474         0.0000     -4874.5474     -4874.5474         0.0000           1230.6642      1946.5200     23823.1240      1230.6642      1946.5200
ENERGY:    3725       239.5328       149.1550         0.0000         0.0000          -6046.5682       783.9503         0.0000         0.0000         0.0000          -4873.9302         0.0000     -4873.9302     -4873.9302         0.0000           1245.0079      1962.4324     23823.1240      1245.0079      1962.4324
ENERGY:    3726       239.4701       149.1769         0.0000         0.0000          -6046.0871       783.0987         0.0000         0.0000         0.0000          -4874.3413         0.0000     -4874.3413     -4874.3413         0.0000           1236.7684      1953.2457     23823.1240      1236.7684      1953.2457
ENERGY:    3727       239.4437       149.1877         0.0000         0.0000          -6045.8490       782.7495         0.0000         0.0000         0.0000          -4874.4680         0.0000     -4874.4680     -4874.4680         0.0000           1233.4468      1949.5699     23823.1240      1233.4468      1949.5699
ENERGY:    3728       239.4318       149.1930         0.0000         0.0000          -6045.7314       782.5931         0.0000         0.0000         0.0000          -4874.5135         0.0000     -4874.5135     -4874.5135         0.0000           1231.9775      1947.9552     23823.1240      1231.9775      1947.9552
ENERGY:    3729       239.4262       149.1956         0.0000         0.0000          -6045.6739       782.5199         0.0000         0.0000         0.0000          -4874.5322         0.0000     -4874.5322     -4874.5322         0.0000           1231.2914      1947.2043     23823.1240      1231.2914      1947.2043
ENERGY:    3730       239.4235       149.1969         0.0000         0.0000          -6045.6454       782.4850         0.0000         0.0000         0.0000          -4874.5401         0.0000     -4874.5401     -4874.5401         0.0000           1230.9705      1946.8538     23823.1240      1230.9705      1946.8538
ENERGY:    3731       239.4222       149.1975         0.0000         0.0000          -6045.6318       782.4681         0.0000         0.0000         0.0000          -4874.5441         0.0000     -4874.5441     -4874.5441         0.0000           1230.8099      1946.6789     23823.1240      1230.8099      1946.6789
ENERGY:    3732       239.4215       149.1978         0.0000         0.0000          -6045.6251       782.4599         0.0000         0.0000         0.0000          -4874.5459         0.0000     -4874.5459     -4874.5459         0.0000           1230.7339      1946.5961     23823.1240      1230.7339      1946.5961
ENERGY:    3733       239.4212       149.1979         0.0000         0.0000          -6045.6219       782.4559         0.0000         0.0000         0.0000          -4874.5468         0.0000     -4874.5468     -4874.5468         0.0000           1230.6970      1946.5558     23823.1240      1230.6970      1946.5558
ENERGY:    3734       239.4211       149.1980         0.0000         0.0000          -6045.6203       782.4540         0.0000         0.0000         0.0000          -4874.5472         0.0000     -4874.5472     -4874.5472         0.0000           1230.6790      1946.5363     23823.1240      1230.6790      1946.5363
ENERGY:    3735       239.4210       149.1981         0.0000         0.0000          -6045.6195       782.4531         0.0000         0.0000         0.0000          -4874.5474         0.0000     -4874.5474     -4874.5474         0.0000           1230.6703      1946.5267     23823.1240      1230.6703      1946.5267
ENERGY:    3736       239.5329       149.1550         0.0000         0.0000          -6046.5689       783.9514         0.0000         0.0000         0.0000          -4873.9296         0.0000     -4873.9296     -4873.9296         0.0000           1245.0192      1962.4448     23823.1240      1245.0192      1962.4448
ENERGY:    3737       239.4698       149.1770         0.0000         0.0000          -6046.0845       783.0947         0.0000         0.0000         0.0000          -4874.3430         0.0000     -4874.3430     -4874.3430         0.0000           1236.7301      1953.2031     23823.1240      1236.7301      1953.2031
ENERGY:    3738       239.4435       149.1878         0.0000         0.0000          -6045.8469       782.7467         0.0000         0.0000         0.0000          -4874.4689         0.0000     -4874.4689     -4874.4689         0.0000           1233.4202      1949.5405     23823.1240      1233.4202      1949.5405
ENERGY:    3739       239.4317       149.1931         0.0000         0.0000          -6045.7303       782.5917         0.0000         0.0000         0.0000          -4874.5139         0.0000     -4874.5139     -4874.5139         0.0000           1231.9642      1947.9405     23823.1240      1231.9642      1947.9405
ENERGY:    3740       239.4261       149.1956         0.0000         0.0000          -6045.6735       782.5195         0.0000         0.0000         0.0000          -4874.5323         0.0000     -4874.5323     -4874.5323         0.0000           1231.2871      1947.1997     23823.1240      1231.2871      1947.1997
ENERGY:    3741       239.4235       149.1969         0.0000         0.0000          -6045.6455       782.4851         0.0000         0.0000         0.0000          -4874.5401         0.0000     -4874.5401     -4874.5401         0.0000           1230.9717      1946.8551     23823.1240      1230.9717      1946.8551
ENERGY:    3742       239.4222       149.1975         0.0000         0.0000          -6045.6322       782.4686         0.0000         0.0000         0.0000          -4874.5440         0.0000     -4874.5440     -4874.5440         0.0000           1230.8143      1946.6836     23823.1240      1230.8143      1946.6836
ENERGY:    3743       239.4216       149.1978         0.0000         0.0000          -6045.6257       782.4606         0.0000         0.0000         0.0000          -4874.5457         0.0000     -4874.5457     -4874.5457         0.0000           1230.7401      1946.6028     23823.1240      1230.7401      1946.6028
ENERGY:    3744       239.4213       149.1979         0.0000         0.0000          -6045.6225       782.4567         0.0000         0.0000         0.0000          -4874.5466         0.0000     -4874.5466     -4874.5466         0.0000           1230.7041      1946.5636     23823.1240      1230.7041      1946.5636
ENERGY:    3745       239.4211       149.1980         0.0000         0.0000          -6045.6209       782.4548         0.0000         0.0000         0.0000          -4874.5470         0.0000     -4874.5470     -4874.5470         0.0000           1230.6867      1946.5447     23823.1240      1230.6867      1946.5447
ENERGY:    3746       239.4211       149.1980         0.0000         0.0000          -6045.6202       782.4539         0.0000         0.0000         0.0000          -4874.5472         0.0000     -4874.5472     -4874.5472         0.0000           1230.6783      1946.5354     23823.1240      1230.6783      1946.5354
ENERGY:    3747       239.6707       149.1050         0.0000         0.0000          -6046.6773       783.9504         0.0000         0.0000         0.0000          -4873.9512         0.0000     -4873.9512     -4873.9512         0.0000           1246.4037      1962.0060     23823.1240      1246.4037      1962.0060
ENERGY:    3748       239.5390       149.1502         0.0000         0.0000          -6046.1628       783.1361         0.0000         0.0000         0.0000          -4874.3374         0.0000     -4874.3374     -4874.3374         0.0000           1237.8320      1953.4287     23823.1240      1237.8320      1953.4287
ENERGY:    3749       239.4783       149.1738         0.0000         0.0000          -6045.8954       782.7790         0.0000         0.0000         0.0000          -4874.4642         0.0000     -4874.4642     -4874.4642         0.0000           1234.0821      1949.7720     23823.1240      1234.0821      1949.7720
ENERGY:    3750       239.4492       149.1859         0.0000         0.0000          -6045.7586       782.6124         0.0000         0.0000         0.0000          -4874.5112         0.0000     -4874.5112     -4874.5112         0.0000           1232.3372      1948.1014     23823.1240      1232.3372      1948.1014
ENERGY:    3751       239.4350       149.1919         0.0000         0.0000          -6045.6896       782.5320         0.0000         0.0000         0.0000          -4874.5306         0.0000     -4874.5306     -4874.5306         0.0000           1231.4940      1947.3022     23823.1240      1231.4940      1947.3022
ENERGY:    3752       239.4280       149.1950         0.0000         0.0000          -6045.6547       782.4926         0.0000         0.0000         0.0000          -4874.5391         0.0000     -4874.5391     -4874.5391         0.0000           1231.0866      1946.9188     23823.1240      1231.0866      1946.9188
ENERGY:    3753       239.4245       149.1965         0.0000         0.0000          -6045.6374       782.4732         0.0000         0.0000         0.0000          -4874.5432         0.0000     -4874.5432     -4874.5432         0.0000           1230.8818      1946.7265     23823.1240      1230.8818      1946.7265
ENERGY:    3754       239.4228       149.1973         0.0000         0.0000          -6045.6288       782.4635         0.0000         0.0000         0.0000          -4874.5453         0.0000     -4874.5453     -4874.5453         0.0000           1230.7784      1946.6292     23823.1240      1230.7784      1946.6292
ENERGY:    3755       239.4219       149.1976         0.0000         0.0000          -6045.6245       782.4587         0.0000         0.0000         0.0000          -4874.5462         0.0000     -4874.5462     -4874.5462         0.0000           1230.7282      1946.5823     23823.1240      1230.7282      1946.5823
ENERGY:    3756       239.4215       149.1978         0.0000         0.0000          -6045.6224       782.4563         0.0000         0.0000         0.0000          -4874.5467         0.0000     -4874.5467     -4874.5467         0.0000           1230.7031      1946.5587     23823.1240      1230.7031      1946.5587
ENERGY:    3757       239.4213       149.1979         0.0000         0.0000          -6045.6213       782.4551         0.0000         0.0000         0.0000          -4874.5469         0.0000     -4874.5469     -4874.5469         0.0000           1230.6906      1946.5470     23823.1240      1230.6906      1946.5470
ENERGY:    3758       239.6710       149.1049         0.0000         0.0000          -6046.6783       783.9519         0.0000         0.0000         0.0000          -4873.9505         0.0000     -4873.9505     -4873.9505         0.0000           1246.4198      1962.0220     23823.1240      1246.4198      1962.0220
ENERGY:    3759       239.5384       149.1504         0.0000         0.0000          -6046.1601       783.1324         0.0000         0.0000         0.0000          -4874.3390         0.0000     -4874.3390     -4874.3390         0.0000           1237.7923      1953.3895     23823.1240      1237.7923      1953.3895
ENERGY:    3760       239.4778       149.1740         0.0000         0.0000          -6045.8932       782.7763         0.0000         0.0000         0.0000          -4874.4651         0.0000     -4874.4651     -4874.4651         0.0000           1234.0534      1949.7442     23823.1240      1234.0534      1949.7442
ENERGY:    3761       239.4490       149.1860         0.0000         0.0000          -6045.7575       782.6110         0.0000         0.0000         0.0000          -4874.5115         0.0000     -4874.5115     -4874.5115         0.0000           1232.3234      1948.0883     23823.1240      1232.3234      1948.0883
ENERGY:    3762       239.4349       149.1920         0.0000         0.0000          -6045.6893       782.5317         0.0000         0.0000         0.0000          -4874.5307         0.0000     -4874.5307     -4874.5307         0.0000           1231.4908      1947.2992     23823.1240      1231.4908      1947.2992
ENERGY:    3763       239.4280       149.1950         0.0000         0.0000          -6045.6550       782.4930         0.0000         0.0000         0.0000          -4874.5390         0.0000     -4874.5390     -4874.5390         0.0000           1231.0901      1946.9222     23823.1240      1231.0901      1946.9222
ENERGY:    3764       239.4246       149.1965         0.0000         0.0000          -6045.6379       782.4739         0.0000         0.0000         0.0000          -4874.5430         0.0000     -4874.5430     -4874.5430         0.0000           1230.8904      1946.7346     23823.1240      1230.8904      1946.7346
ENERGY:    3765       239.4230       149.1972         0.0000         0.0000          -6045.6296       782.4644         0.0000         0.0000         0.0000          -4874.5451         0.0000     -4874.5451     -4874.5451         0.0000           1230.7880      1946.6382     23823.1240      1230.7880      1946.6382
ENERGY:    3766       239.4221       149.1976         0.0000         0.0000          -6045.6254       782.4597         0.0000         0.0000         0.0000          -4874.5460         0.0000     -4874.5460     -4874.5460         0.0000           1230.7390      1946.5923     23823.1240      1230.7390      1946.5923
ENERGY:    3767       239.4217       149.1977         0.0000         0.0000          -6045.6233       782.4574         0.0000         0.0000         0.0000          -4874.5465         0.0000     -4874.5465     -4874.5465         0.0000           1230.7147      1946.5695     23823.1240      1230.7147      1946.5695
ENERGY:    3768       239.4215       149.1978         0.0000         0.0000          -6045.6223       782.4562         0.0000         0.0000         0.0000          -4874.5467         0.0000     -4874.5467     -4874.5467         0.0000           1230.7026      1946.5582     23823.1240      1230.7026      1946.5582
ENERGY:    3769       239.6712       149.1048         0.0000         0.0000          -6046.6791       783.9534         0.0000         0.0000         0.0000          -4873.9497         0.0000     -4873.9497     -4873.9497         0.0000           1246.4354      1962.0375     23823.1240      1246.4354      1962.0375
ENERGY:    3770       239.5377       149.1507         0.0000         0.0000          -6046.1573       783.1285         0.0000         0.0000         0.0000          -4874.3404         0.0000     -4874.3404     -4874.3404         0.0000           1237.7548      1953.3526     23823.1240      1237.7548      1953.3526
ENERGY:    3771       239.4773       149.1742         0.0000         0.0000          -6045.8910       782.7735         0.0000         0.0000         0.0000          -4874.4660         0.0000     -4874.4660     -4874.4660         0.0000           1234.0247      1949.7165     23823.1240      1234.0247      1949.7165
ENERGY:    3772       239.4487       149.1861         0.0000         0.0000          -6045.7564       782.6097         0.0000         0.0000         0.0000          -4874.5119         0.0000     -4874.5119     -4874.5119         0.0000           1232.3096      1948.0751     23823.1240      1232.3096      1948.0751
ENERGY:    3773       239.4349       149.1920         0.0000         0.0000          -6045.6891       782.5314         0.0000         0.0000         0.0000          -4874.5308         0.0000     -4874.5308     -4874.5308         0.0000           1231.4875      1947.2961     23823.1240      1231.4875      1947.2961
ENERGY:    3774       239.4281       149.1949         0.0000         0.0000          -6045.6552       782.4933         0.0000         0.0000         0.0000          -4874.5389         0.0000     -4874.5389     -4874.5389         0.0000           1231.0933      1946.9251     23823.1240      1231.0933      1946.9251
ENERGY:    3775       239.4248       149.1964         0.0000         0.0000          -6045.6385       782.4745         0.0000         0.0000         0.0000          -4874.5428         0.0000     -4874.5428     -4874.5428         0.0000           1230.8974      1946.7411     23823.1240      1230.8974      1946.7411
ENERGY:    3776       239.4231       149.1971         0.0000         0.0000          -6045.6304       782.4653         0.0000         0.0000         0.0000          -4874.5449         0.0000     -4874.5449     -4874.5449         0.0000           1230.7972      1946.6469     23823.1240      1230.7972      1946.6469
ENERGY:    3777       239.4223       149.1975         0.0000         0.0000          -6045.6263       782.4607         0.0000         0.0000         0.0000          -4874.5458         0.0000     -4874.5458     -4874.5458         0.0000           1230.7494      1946.6021     23823.1240      1230.7494      1946.6021
ENERGY:    3778       239.4219       149.1977         0.0000         0.0000          -6045.6243       782.4585         0.0000         0.0000         0.0000          -4874.5463         0.0000     -4874.5463     -4874.5463         0.0000           1230.7258      1946.5800     23823.1240      1230.7258      1946.5800
ENERGY:    3779       239.4217       149.1978         0.0000         0.0000          -6045.6233       782.4573         0.0000         0.0000         0.0000          -4874.5465         0.0000     -4874.5465     -4874.5465         0.0000           1230.7141      1946.5689     23823.1240      1230.7141      1946.5689
ENERGY:    3780       239.6714       149.1047         0.0000         0.0000          -6046.6800       783.9548         0.0000         0.0000         0.0000          -4873.9491         0.0000     -4873.9491     -4873.9491         0.0000           1246.4503      1962.0523     23823.1240      1246.4503      1962.0523
ENERGY:    3781       239.5371       149.1509         0.0000         0.0000          -6046.1547       783.1247         0.0000         0.0000         0.0000          -4874.3419         0.0000     -4874.3419     -4874.3419         0.0000           1237.7148      1953.3130     23823.1240      1237.7148      1953.3130
ENERGY:    3782       239.4768       149.1744         0.0000         0.0000          -6045.8888       782.7708         0.0000         0.0000         0.0000          -4874.4668         0.0000     -4874.4668     -4874.4668         0.0000           1233.9961      1949.6890     23823.1240      1233.9961      1949.6890
ENERGY:    3783       239.4485       149.1862         0.0000         0.0000          -6045.7553       782.6084         0.0000         0.0000         0.0000          -4874.5122         0.0000     -4874.5122     -4874.5122         0.0000           1232.2958      1948.0619     23823.1240      1232.2958      1948.0619
ENERGY:    3784       239.4348       149.1920         0.0000         0.0000          -6045.6888       782.5311         0.0000         0.0000         0.0000          -4874.5309         0.0000     -4874.5309     -4874.5309         0.0000           1231.4841      1947.2928     23823.1240      1231.4841      1947.2928
ENERGY:    3785       239.4282       149.1949         0.0000         0.0000          -6045.6555       782.4936         0.0000         0.0000         0.0000          -4874.5389         0.0000     -4874.5389     -4874.5389         0.0000           1231.0963      1946.9279     23823.1240      1231.0963      1946.9279
ENERGY:    3786       239.4249       149.1963         0.0000         0.0000          -6045.6391       782.4752         0.0000         0.0000         0.0000          -4874.5427         0.0000     -4874.5427     -4874.5427         0.0000           1230.9041      1946.7475     23823.1240      1230.9041      1946.7475
ENERGY:    3787       239.4233       149.1971         0.0000         0.0000          -6045.6312       782.4661         0.0000         0.0000         0.0000          -4874.5447         0.0000     -4874.5447     -4874.5447         0.0000           1230.8060      1946.6552     23823.1240      1230.8060      1946.6552
ENERGY:    3788       239.4225       149.1974         0.0000         0.0000          -6045.6272       782.4617         0.0000         0.0000         0.0000          -4874.5456         0.0000     -4874.5456     -4874.5456         0.0000           1230.7594      1946.6115     23823.1240      1230.7594      1946.6115
ENERGY:    3789       239.4221       149.1976         0.0000         0.0000          -6045.6252       782.4595         0.0000         0.0000         0.0000          -4874.5461         0.0000     -4874.5461     -4874.5461         0.0000           1230.7365      1946.5899     23823.1240      1230.7365      1946.5899
ENERGY:    3790       239.4219       149.1977         0.0000         0.0000          -6045.6242       782.4584         0.0000         0.0000         0.0000          -4874.5463         0.0000     -4874.5463     -4874.5463         0.0000           1230.7252      1946.5794     23823.1240      1230.7252      1946.5794
ENERGY:    3791       239.6716       149.1047         0.0000         0.0000          -6046.6809       783.9562         0.0000         0.0000         0.0000          -4873.9484         0.0000     -4873.9484     -4873.9484         0.0000           1246.4647      1962.0666     23823.1240      1246.4647      1962.0666
ENERGY:    3792       239.5365       149.1511         0.0000         0.0000          -6046.1519       783.1209         0.0000         0.0000         0.0000          -4874.3434         0.0000     -4874.3434     -4874.3434         0.0000           1237.6747      1953.2734     23823.1240      1237.6747      1953.2734
ENERGY:    3793       239.4764       149.1746         0.0000         0.0000          -6045.8867       782.7681         0.0000         0.0000         0.0000          -4874.4677         0.0000     -4874.4677     -4874.4677         0.0000           1233.9676      1949.6613     23823.1240      1233.9676      1949.6613
ENERGY:    3794       239.4483       149.1863         0.0000         0.0000          -6045.7541       782.6071         0.0000         0.0000         0.0000          -4874.5125         0.0000     -4874.5125     -4874.5125         0.0000           1232.2820      1948.0487     23823.1240      1232.2820      1948.0487
ENERGY:    3795       239.4348       149.1920         0.0000         0.0000          -6045.6885       782.5307         0.0000         0.0000         0.0000          -4874.5309         0.0000     -4874.5309     -4874.5309         0.0000           1231.4805      1947.2894     23823.1240      1231.4805      1947.2894
ENERGY:    3796       239.4282       149.1949         0.0000         0.0000          -6045.6558       782.4938         0.0000         0.0000         0.0000          -4874.5388         0.0000     -4874.5388     -4874.5388         0.0000           1231.0990      1946.9304     23823.1240      1231.0990      1946.9304
ENERGY:    3797       239.4250       149.1963         0.0000         0.0000          -6045.6397       782.4758         0.0000         0.0000         0.0000          -4874.5426         0.0000     -4874.5426     -4874.5426         0.0000           1230.9105      1946.7534     23823.1240      1230.9105      1946.7534
ENERGY:    3798       239.4234       149.1970         0.0000         0.0000          -6045.6319       782.4670         0.0000         0.0000         0.0000          -4874.5446         0.0000     -4874.5446     -4874.5446         0.0000           1230.8145      1946.6631     23823.1240      1230.8145      1946.6631
ENERGY:    3799       239.4226       149.1973         0.0000         0.0000          -6045.6280       782.4626         0.0000         0.0000         0.0000          -4874.5454         0.0000     -4874.5454     -4874.5454         0.0000           1230.7691      1946.6206     23823.1240      1230.7691      1946.6206
ENERGY:    3800       239.4222       149.1975         0.0000         0.0000          -6045.6261       782.4605         0.0000         0.0000         0.0000          -4874.5459         0.0000     -4874.5459     -4874.5459         0.0000           1230.7468      1946.5997     23823.1240      1230.7468      1946.5997
ENERGY:    3801       239.4221       149.1976         0.0000         0.0000          -6045.6252       782.4594         0.0000         0.0000         0.0000          -4874.5461         0.0000     -4874.5461     -4874.5461         0.0000           1230.7358      1946.5893     23823.1240      1230.7358      1946.5893
ENERGY:    3802       239.6718       149.1046         0.0000         0.0000          -6046.6816       783.9575         0.0000         0.0000         0.0000          -4873.9477         0.0000     -4873.9477     -4873.9477         0.0000           1246.4785      1962.0804     23823.1240      1246.4785      1962.0804
ENERGY:    3803       239.5358       149.1514         0.0000         0.0000          -6046.1493       783.1171         0.0000         0.0000         0.0000          -4874.3450         0.0000     -4874.3450     -4874.3450         0.0000           1237.6345      1953.2336     23823.1240      1237.6345      1953.2336
ENERGY:    3804       239.4759       149.1748         0.0000         0.0000          -6045.8845       782.7653         0.0000         0.0000         0.0000          -4874.4685         0.0000     -4874.4685     -4874.4685         0.0000           1233.9391      1949.6339     23823.1240      1233.9391      1949.6339
ENERGY:    3805       239.4480       149.1864         0.0000         0.0000          -6045.7530       782.6058         0.0000         0.0000         0.0000          -4874.5129         0.0000     -4874.5129     -4874.5129         0.0000           1232.2681      1948.0355     23823.1240      1232.2681      1948.0355
ENERGY:    3806       239.4347       149.1921         0.0000         0.0000          -6045.6882       782.5304         0.0000         0.0000         0.0000          -4874.5310         0.0000     -4874.5310     -4874.5310         0.0000           1231.4767      1947.2859     23823.1240      1231.4767      1947.2859
ENERGY:    3807       239.4282       149.1949         0.0000         0.0000          -6045.6559       782.4941         0.0000         0.0000         0.0000          -4874.5388         0.0000     -4874.5388     -4874.5388         0.0000           1231.1015      1946.9328     23823.1240      1231.1015      1946.9328
ENERGY:    3808       239.4251       149.1963         0.0000         0.0000          -6045.6402       782.4764         0.0000         0.0000         0.0000          -4874.5425         0.0000     -4874.5425     -4874.5425         0.0000           1230.9165      1946.7591     23823.1240      1230.9165      1946.7591
